mms_id,dlxs_id,alma_value,dlxs_value
990012672820106381,AFK2830.0001.001,"The Philippine Islands, 1493-1803; / explorations by early navigators, descriptions of the islands and their peoples, their history and records of the Catholic missions, as related in contemporaneous books and manuscripts, showing the political, economic, commericial and religious conditions of those islands from their earliest relations with European nations to the beginning of the nineteenth century;","The Philippine Islands, 1493-1803; explorations by early navigators, descriptions of the islands and their peoples, their history and records of the Catholic missions, as related in contemporaneous books and manuscripts, showing the political, economic, commericial and religious conditions of those islands from their earliest relations with European nations to the beginning of the nineteenth century;  [Vol. 1, no. 1]"
990012672820106381,AFK2830.0001.010,"The Philippine Islands, 1493-1803; / explorations by early navigators, descriptions of the islands and their peoples, their history and records of the Catholic missions, as related in contemporaneous books and manuscripts, showing the political, economic, commericial and religious conditions of those islands from their earliest relations with European nations to the beginning of the nineteenth century;","The Philippine Islands, 1493-1803; explorations by early navigators, descriptions of the islands and their peoples, their history and records of the Catholic missions, as related in contemporaneous books and manuscripts, showing the political, economic, commericial and religious conditions of those islands from their earliest relations with European nations to the beginning of the nineteenth century;  [Vol. 1, no. 10]"
990012672820106381,AFK2830.0001.011,"The Philippine Islands, 1493-1803; / explorations by early navigators, descriptions of the islands and their peoples, their history and records of the Catholic missions, as related in contemporaneous books and manuscripts, showing the political, economic, commericial and religious conditions of those islands from their earliest relations with European nations to the beginning of the nineteenth century;","The Philippine Islands, 1493-1803; explorations by early navigators, descriptions of the islands and their peoples, their history and records of the Catholic missions, as related in contemporaneous books and manuscripts, showing the political, economic, commericial and religious conditions of those islands from their earliest relations with European nations to the beginning of the nineteenth century;  [Vol. 1, no. 11]"
990012672820106381,AFK2830.0001.012,"The Philippine Islands, 1493-1803; / explorations by early navigators, descriptions of the islands and their peoples, their history and records of the Catholic missions, as related in contemporaneous books and manuscripts, showing the political, economic, commericial and religious conditions of those islands from their earliest relations with European nations to the beginning of the nineteenth century;","The Philippine Islands, 1493-1803; explorations by early navigators, descriptions of the islands and their peoples, their history and records of the Catholic missions, as related in contemporaneous books and manuscripts, showing the political, economic, commericial and religious conditions of those islands from their earliest relations with European nations to the beginning of the nineteenth century;  [Vol. 1, no. 12]"
990012672820106381,AFK2830.0001.013,"The Philippine Islands, 1493-1803; / explorations by early navigators, descriptions of the islands and their peoples, their history and records of the Catholic missions, as related in contemporaneous books and manuscripts, showing the political, economic, commericial and religious conditions of those islands from their earliest relations with European nations to the beginning of the nineteenth century;","The Philippine Islands, 1493-1803; explorations by early navigators, descriptions of the islands and their peoples, their history and records of the Catholic missions, as related in contemporaneous books and manuscripts, showing the political, economic, commericial and religious conditions of those islands from their earliest relations with European nations to the beginning of the nineteenth century;  [Vol. 1, no. 13]"
990012672820106381,AFK2830.0001.014,"The Philippine Islands, 1493-1803; / explorations by early navigators, descriptions of the islands and their peoples, their history and records of the Catholic missions, as related in contemporaneous books and manuscripts, showing the political, economic, commericial and religious conditions of those islands from their earliest relations with European nations to the beginning of the nineteenth century;","The Philippine Islands, 1493-1803; explorations by early navigators, descriptions of the islands and their peoples, their history and records of the Catholic missions, as related in contemporaneous books and manuscripts, showing the political, economic, commericial and religious conditions of those islands from their earliest relations with European nations to the beginning of the nineteenth century;  [Vol. 1, no. 14]"
990012672820106381,AFK2830.0001.015,"The Philippine Islands, 1493-1803; / explorations by early navigators, descriptions of the islands and their peoples, their history and records of the Catholic missions, as related in contemporaneous books and manuscripts, showing the political, economic, commericial and religious conditions of those islands from their earliest relations with European nations to the beginning of the nineteenth century;","The Philippine Islands, 1493-1803; explorations by early navigators, descriptions of the islands and their peoples, their history and records of the Catholic missions, as related in contemporaneous books and manuscripts, showing the political, economic, commericial and religious conditions of those islands from their earliest relations with European nations to the beginning of the nineteenth century;  [Vol. 1, no. 15]"
990012672820106381,AFK2830.0001.016,"The Philippine Islands, 1493-1803; / explorations by early navigators, descriptions of the islands and their peoples, their history and records of the Catholic missions, as related in contemporaneous books and manuscripts, showing the political, economic, commericial and religious conditions of those islands from their earliest relations with European nations to the beginning of the nineteenth century;","The Philippine Islands, 1493-1803; explorations by early navigators, descriptions of the islands and their peoples, their history and records of the Catholic missions, as related in contemporaneous books and manuscripts, showing the political, economic, commericial and religious conditions of those islands from their earliest relations with European nations to the beginning of the nineteenth century;  [Vol. 1, no. 16]"
990012672820106381,AFK2830.0001.017,"The Philippine Islands, 1493-1803; / explorations by early navigators, descriptions of the islands and their peoples, their history and records of the Catholic missions, as related in contemporaneous books and manuscripts, showing the political, economic, commericial and religious conditions of those islands from their earliest relations with European nations to the beginning of the nineteenth century;","The Philippine Islands, 1493-1803; explorations by early navigators, descriptions of the islands and their peoples, their history and records of the Catholic missions, as related in contemporaneous books and manuscripts, showing the political, economic, commericial and religious conditions of those islands from their earliest relations with European nations to the beginning of the nineteenth century;  [Vol. 1, no. 17]"
990012672820106381,AFK2830.0001.018,"The Philippine Islands, 1493-1803; / explorations by early navigators, descriptions of the islands and their peoples, their history and records of the Catholic missions, as related in contemporaneous books and manuscripts, showing the political, economic, commericial and religious conditions of those islands from their earliest relations with European nations to the beginning of the nineteenth century;","The Philippine Islands, 1493-1803; explorations by early navigators, descriptions of the islands and their peoples, their history and records of the Catholic missions, as related in contemporaneous books and manuscripts, showing the political, economic, commericial and religious conditions of those islands from their earliest relations with European nations to the beginning of the nineteenth century;  [Vol. 1, no. 18]"
